"stat_name","stat_label","stat_qtr","stat_year","pt_group","qtr_result"
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2011,"County of Residence: Broomfield",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2011,"County of Residence: Clear Creek",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2011,"County of Residence: Denver",7.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2011,"County of Residence: Douglas",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2011,"County of Residence: Eagle",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2011,"County of Residence: El Paso",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2011,"County of Residence: Jefferson",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2011,"County of Residence: Larimer",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2011,"County of Residence: Morgan",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2011,"County of Residence: Out of State",1.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2011,"County of Residence: Unknown",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2011,"County of Residence: Weld",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2011,"Not a Tri-County Resident",10.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2011,"Tri-County Resident",13.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"All Patients",22.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: Adams",3.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: Alamosa",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: Arapahoe",3.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: Boulder",4.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: Broomfield",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: Clear Creek",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: Denver",5.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: Douglas",1.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: Eagle",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: El Paso",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: Jefferson",6.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: Larimer",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: Morgan",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: Out of State",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: Unknown",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"County of Residence: Weld",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"Not a Tri-County Resident",15.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",4,2011,"Tri-County Resident",7.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"All Patients",27.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: Adams",4.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: Alamosa",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: Arapahoe",7.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: Boulder",5.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: Broomfield",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: Clear Creek",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: Denver",9.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: Douglas",1.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: Eagle",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: El Paso",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: Jefferson",1.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: Larimer",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: Morgan",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: Out of State",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: Unknown",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"County of Residence: Weld",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"Not a Tri-County Resident",15.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",1,2012,"Tri-County Resident",12.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"All Patients",15.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: Adams",2.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: Alamosa",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: Arapahoe",2.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: Boulder",2.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: Broomfield",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: Clear Creek",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: Denver",6.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: Douglas",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: Eagle",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: El Paso",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: Jefferson",2.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: Larimer",1.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: Morgan",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: Out of State",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: Unknown",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"County of Residence: Weld",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"Not a Tri-County Resident",11.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",2,2012,"Tri-County Resident",4.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"All Patients",3.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: Adams",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: Alamosa",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: Arapahoe",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: Boulder",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: Broomfield",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: Clear Creek",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: Denver",3.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: Douglas",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: Eagle",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: El Paso",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: Jefferson",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: Larimer",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: Morgan",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: Out of State",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: Unknown",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"County of Residence: Weld",0.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"Not a Tri-County Resident",3.00
"Active Therapy Starts","Patients starting therapy for active TB disease.",3,2012,"Tri-County Resident",0.00
"Continuing LTBI Therapy","Patients continuing therapy for latent TB infections from the previous quarter.",1,2008,"All Patients",168.00
"Continuing LTBI Therapy","Patients continuing therapy for latent TB infections from the previous quarter.",1,2008,"County of Residence: Adams",16.00
